event_id,event_final_rms_s_preferred,event_final_rms_s_1d
SGC2023qjidkv,0.29907410847067734,0.25298899732120655
SGC2023qkdtyo,0.21424865378582122,0.46959357780292127
SGC2023qkgwlz,0.1330706995601375,0.25525505801573306
SGC2023qkjjah,0.9285934486741858,1.045779247423147
SGC2023qknmrv,0.813345870542559,0.8310165858983066
SGC2023qlunbz,0.07239162805161807,0.34855872562465223
SGC2023qlzcry,0.18450365206095082,0.1664475577252825
SGC2023qnydcm,0.18950415859770997,0.2351751743641311
SGC2023qoiotx,0.5771820896290057,0.5820006182999622
SGC2023qposof,0.24572789374244106,0.2631243204227869
SGC2023qpxusz,0.29760375010671175,0.4663312608082586
SGC2023qqaqaj,0.18154939368595863,0.13327919890843956
SGC2023qqbkoz,0.2619960966423849,0.33909643686620133
SGC2023qqlxvw,0.24883016762078067,0.10984131282368041
SGC2023qqxpif,0.7552876444478378,1.0570790261055143
SGC2023qrpkqd,0.2730967709830616,0.2945588987543397
SGC2023qrteiy,0.8300657664597708,0.7695999925892647
SGC2023qskwsy,0.16652127127823824,0.20695880957542742
SGC2023qstwav,0.22776368241942618,0.3422367080181008
SGC2023qtcgzw,0.25703488344206155,0.3245032552642274
SGC2023qtjdxp,0.14740980143525267,0.3431234730240694
SGC2023quebrm,0.3511595011411897,0.31380060298417517
SGC2023qvlpaa,0.28491172789480007,0.3396759235223215
SGC2023qwlznn,0.85688576921209,0.8711887708129558
SGC2023qxoaid,0.10733153609156101,0.06463223988347705
SGC2023qylyeu,0.129564118667065,0.24158329594301417
SGC2023qzbzzb,0.23265886075279957,0.21153940127696616
SGC2023rbgtxe,0.6404299191916142,0.6328082139960428
SGC2023rdpyow,0.31510786981378885,0.48236979397952473
SGC2023rdxgtm,0.429529986607368,0.28921099913917125
SGC2023rhnkoq,0.43410432122709747,0.21581351202352486
SGC2023rhwust,0.2109041894049828,0.11277298941226199
SGC2023rikani,0.19279248196852528,0.3144501026625465
SGC2023rirsqn,0.1980156076065935,0.41314394229552653
SGC2023rjdynh,0.30343486320396107,0.14742052891229016
SGC2023rjriks,0.2210155118122186,0.17176219363465642
SGC2023rkahnb,0.16819145308800912,0.15826871803874448
SGC2023rkngne,0.5225587103849204,0.4628950331862878
SGC2023rkrvac,0.6077926628375436,0.5004503678875072
SGC2023rmgsfv,0.15226671243812331,0.19321730023913988
SGC2023rmvidz,0.13386060948969375,0.33414253711460135
SGC2023rogrxi,0.18317763727479364,0.32308862320167603
SGC2023rsofst,0.12071847458664493,0.23678944839617894
SGC2023rtippf,0.09663530907322031,0.1405496522377229
SGC2023ruhqdg,0.17620951797186196,0.13766244778415745
SGC2023rutjjx,1.1203178453550964,1.0133574633293188
SGC2023rvemmr,0.20069542669004323,0.41192842293493687
SGC2023rwscaf,0.2393300491586099,0.24096964719777694
SGC2023rwvfdc,0.38461606871640874,0.5650921028601527
SGC2023rxaqpz,0.3813257921962734,0.3580933855335614
SGC2023rxbbzs,0.35538482912825325,0.43987485060409015
SGC2023rxtqtw,0.06528907658481443,0.10675335603185294
SGC2023saiqgo,0.2256155643551823,0.3007177928183127
SGC2023sansnk,0.24581462112651922,0.2697545677664822
SGC2023saovgs,0.1672261712092997,0.10204718000846542
SGC2023schpto,0.16675414575011155,0.15649680218962178
SGC2023scsezk,0.11708844085904192,0.1557775835181812
SGC2023scytrc,0.2575104576968036,0.19133350406593244
SGC2023sepkgn,0.15539540324720658,0.34072613284009096
SGC2023sfemcd,0.30132499929476664,0.3146026267585255
SGC2023shkuou,0.35784173086569837,0.5079917043441499
SGC2023skcaro,0.23308952364585755,0.17594114550143902
SGC2023skebpi,0.2501369045143878,0.38730104413523325
SGC2023snmrzi,0.0473400893852204,0.4152866988749696
SGC2023soaoza,0.10141304871824976,0.19641940286930223
SGC2023spirjn,0.1397664486615627,0.21658305422391383
SGC2023spnmff,0.20028412963072215,0.39464530772851
SGC2023sqepsi,0.42724735393025554,0.47138645902524096
SGC2023ssysve,0.16167247555245,0.2479074136668251
SGC2023sthavo,0.2453603932332244,0.3179639336216392
SGC2023suywaz,0.16333049126317123,0.331969085798838
SGC2023swhscy,0.24595537275169677,0.15160674380688374
SGC2023swkeqt,0.21194998771211665,0.15373083934548382
SGC2023swolwu,0.2714093065099521,0.16000791601525508
SGC2023sxnsic,0.16679514347561042,0.36296622074580176
SGC2023sxswmu,0.2109113923603608,0.17563308339801487
SGC2023szptzp,0.07628829318805438,0.14723118115372663
SGC2023szsrce,0.23686085544524263,0.29936148760291575
SGC2023szwkdl,0.07562941097039247,0.04689993521072382
SGC2023szxtfi,0.40565134002409714,0.23753167840215803
SGC2023tagwzz,0.21149677602523131,0.32226325273324175
SGC2023tandfz,0.22776419446968957,0.42172937758122114
SGC2023tbbusu,0.10292808679219763,0.13732048789580417
SGC2023tcaicu,0.4401494401124898,0.43214578218382926
SGC2023tcibjg,0.15763289917822176,0.35305960046484525
SGC2023tdymfy,0.37623590253711575,0.535828113923288
SGC2023tebpyo,0.14221723091272645,0.3794089016723461
SGC2023teoiha,0.24509228341471959,0.4061825492055564
SGC2023terbvp,0.27521952586935833,0.18068889801960458
SGC2023tgnfwm,0.1685260517309741,0.1273085821707074
SGC2023tiqkkm,0.5401422000683949,0.5496385262528081
SGC2023tkswow,0.05481381182121616,0.22146932684929646
SGC2023tkzqox,0.1739904329488254,0.06825780865478619
SGC2023tmuazc,0.16334022531216547,0.1811240384039789
SGC2023tmuvoa,0.5537766224635109,0.6213407053369208
SGC2023tnddfv,0.24682116431394954,0.2649129546927258
SGC2023tpdrsv,0.2882064240675018,0.29133509785159
SGC2023tpymfq,0.1088194037838562,0.3042127237300434
SGC2023trdyfr,0.23604115719125443,0.23071234596119544
SGC2023trwdmz,0.5004110086948087,0.4999493995429166
SGC2023tsklaz,0.22810089380284898,0.18633059870875848
SGC2023ttuyqu,0.2783111520348455,0.15614471409992853
SGC2023tvfwju,0.2324939275776851,0.23340165823360656
SGC2023tvuaug,0.1666795870996751,0.2464906327182891
SGC2023tvxfqs,0.3374328590127543,0.37939718433558484
SGC2023twfspq,0.24686480129971006,0.20332078860102706
SGC2023twvcky,0.3432174437737869,0.05262273747501354
SGC2023txqctx,0.17788547907101115,0.2058991246909355
SGC2023tyngxs,0.21257017281250828,0.2389274244869088
SGC2023tzwetg,0.21313375614558996,0.3590252094559003
SGC2023ubfkwc,0.12198201264600732,0.1250062359176998
SGC2023ubiuao,0.3987111706231746,0.4573622155397453
SGC2023ucxnls,0.1260037563701711,0.14356444328906334
SGC2023uedali,0.17685747841440486,0.303196497337971
SGC2023ugtcot,0.21737751318148096,0.23058546804493946
SGC2023uheetn,0.2187966620110473,0.2705620561915382
SGC2023uhtfle,0.2099563673191525,0.2432814523310067
SGC2023uhyhnz,0.25353260671575517,0.2012887425890528
SGC2023ujldhq,0.24863814795796935,0.24048734768620006
SGC2023ujqvyz,0.14937761668643273,0.14572473208997327
SGC2023uksztu,0.12382277486058942,0.24032565808623665
SGC2023ulidxj,0.3273630575528899,0.4362177699860286
SGC2023ulrxxg,0.1156114701225356,0.3884671946188814
SGC2023umyhhm,0.20140346610405546,0.10389576654888563
SGC2023unmbyr,0.331766873168424,0.41217718350705057
SGC2023upqric,0.3237687029158398,0.2508985969599294
SGC2023uqqcje,0.15689360801555158,0.288516147468659
SGC2023urreja,2.912507681865411,2.706647625345263
SGC2023usnohv,0.2719264222749195,0.21365164443268445
SGC2023usrvdb,0.37652921183079224,0.21549780057838777
SGC2023uuhjpr,0.20483937751173073,0.1753363113363423
SGC2023uxzyjy,0.22943067749112986,0.07599207780113273
SGC2023uzbakx,0.09766322028076677,0.18996413086506575
SGC2023vbrooc,0.5695152136514149,0.7214452680911977
SGC2023vcepsh,0.4107050887201455,0.295807221485438
SGC2023vcvoxg,0.23061881737374162,0.31844729896678764
SGC2023vdasfg,0.14181548033158634,0.35203566034042705
SGC2023vdayrr,0.1141586258970623,0.30465744745955653
SGC2023vdeuqu,0.15426943204162244,0.35968025345118143
SGC2023vfaztq,0.16105014661026334,0.21652303715929203
SGC2023vfdfoj,0.15727632623021648,0.33949535427639266
SGC2023vfkklw,0.5337016251366147,0.6299641396542242
SGC2023vfkwwj,0.27267216578664716,0.31401201549577157
SGC2023vgondl,0.3461438934122389,0.3604798548671476
SGC2023vgridh,0.30632215057712836,0.38383724112678447
SGC2023vgxvsg,0.2126785127265691,0.23661327491031067
SGC2023vgzpgp,0.9934550761298032,1.1726466218285387
SGC2023vhbpbg,0.11851818180310589,0.2276680147284041
SGC2023vhhiqv,0.7892288902759352,0.8725082860921723
SGC2023vhqiku,0.3570205706680894,0.4075379809743816
SGC2023vjshuz,0.30847820241393226,0.3873559886841053
SGC2023vjxlfm,0.35246275384579984,0.537219614611713
SGC2023vkrrvz,0.21103217884895373,0.2786388341005247
SGC2023vkvtaf,0.19254548691073178,0.218614325066822
SGC2023vlhxbf,0.08744945832780084,0.1570579959504039
SGC2023vlxgsm,0.12452959856982986,0.19718309354656194
SGC2023vmkviq,0.3215608579690287,0.29165894965673544
SGC2023vnacts,0.14987386616768147,0.15563492259098982
SGC2023vnwxtt,0.3465728544732498,0.3554099673886187
SGC2023votnyx,0.13537684948435136,0.17218768896800093
SGC2023vqaqcz,0.19025674076828364,0.19534037218663458
SGC2023vqhrub,0.15271295106737426,0.27867670428578195
SGC2023vqxono,0.12932518703180293,0.18780881607379868
SGC2023vrvoqa,0.10039461421091726,0.28658178578100335
SGC2023vsffhg,0.12772837392519135,0.10743176192200786
SGC2023vwmrwk,0.5639380635813153,0.5142214785465957
SGC2023vxejxg,0.2114103801434748,0.2934119129504838
SGC2023vxqrtd,0.1453209384504343,0.3042598975636761
SGC2023vyxvbu,0.28511370486982585,0.1706055182620736
SGC2023vzhsng,0.2888600478854902,0.18984381626772007
SGC2023vzpirs,0.3991974827896378,0.5067510977869748
SGC2023wasogs,0.26869491781077165,0.2928378157868818
SGC2023wbejxq,0.11753600579369053,0.2742810357725117
SGC2023wcgzpz,0.42762142647245954,0.38137381795493663
SGC2023wcohyp,0.5053714557552463,0.540890434489486
SGC2023wgpmdi,0.5799888953041397,0.6844672738387667
SGC2023whkklh,0.3110999628869804,0.16412250628739877
SGC2023whmgme,0.13130603978794986,0.20461475906428916
SGC2023whonvn,0.17624444037345338,0.2874307356975236
SGC2023wjamwd,0.2199068465278832,0.30968487352962065
SGC2023wjeiiz,0.23282232054210547,0.21387362010205574
SGC2023wjipae,0.3635069713157094,0.34227608986543956
SGC2023wjpoym,0.39347062698711044,0.2149658494181355
SGC2023wjryny,0.9205581179560444,0.8343712440709365
SGC2023wkmezg,0.1392625490986568,0.2762517302080582
SGC2023wlnqql,0.2904019919114603,0.40396499796371627
SGC2023wmepbp,0.38159205311371885,0.3550379608247834
SGC2023wmgznr,0.23850990953674978,0.359784135537303
SGC2023wnnjys,0.3082393291291319,0.27796645594967306
SGC2023woxqbz,0.11916434089219693,0.29945583738901
SGC2023wpfggw,0.3018452752703631,0.23405395458268008
SGC2023wplhpd,0.12353528383280912,0.18082997006619844
SGC2023wqbphs,0.18720580733440872,0.24557737086338866
SGC2023wqbzer,0.4079840814155152,0.4361735030736166
SGC2023wtorsh,0.25952020853909313,0.33689082535014686
SGC2023wtpxqn,0.5001037655545908,0.3588865017875875
SGC2023wvkkdu,0.10602077703120755,0.23568840176810893
SGC2023wwoogk,0.05645396942225652,0.27064820952318325
SGC2023wyuzfb,0.19072814905222293,0.38947090457203004
SGC2023wyuzqp,0.703046323334121,0.802902334467805
SGC2023wzfuvb,0.19732197134540186,0.3263716909536078
SGC2023xattar,0.28599226554606183,0.2787413241604302
SGC2023xbfsyl,0.11952878856973398,0.19632635217802116
SGC2023xctbrz,0.20355598812862374,0.48551654093000823
SGC2023xednms,0.20159197217239352,0.3357808144936567
SGC2023xgguyd,0.22981715071968792,0.28297457424468864
SGC2023xgvvku,0.09659681844847144,0.2072746291959085
SGC2023xhwcud,0.08773560162315715,0.19448479898679388
SGC2023xinscn,0.13399462613254592,0.11658542706724122
SGC2023xpaosj,0.21403207083164646,0.23290308868467471
SGC2023xqgvth,0.325801066241575,0.4617892706483826
SGC2023xrbnbl,0.13766529572685046,0.3660752226782195
SGC2023xrivks,0.14398864662699082,0.24131361576906946
SGC2023xshoeu,0.1394934238845087,0.31042286370712835
SGC2023xsskml,0.18329343524264136,0.2740194772433645
SGC2023xtyryp,0.09487091707729838,0.17653876542657557
SGC2023xuport,0.197047004232998,0.25176549151651795
SGC2023xuycwv,0.13409205101513322,0.3443802259699846
SGC2023xyysmz,0.26464004477600034,0.7305354919839943
SGC2023xzawrz,0.24454217871075173,0.39471688108897524
SGC2023yanbyr,0.337301729633342,0.323278730373184
SGC2023yanegq,0.3064195127810835,0.19836456519808607
SGC2023yansbx,0.16714142567438833,0.21892050607161742
SGC2023yautpo,0.12706474761458028,0.19897097041410244
SGC2023ybxiie,0.25627341309888746,0.44522759191617267
SGC2023ycdrca,0.21457135693687274,0.1608130079712979
SGC2023ycjape,0.05816533106747229,0.3146349023388425
SGC2023ycmfdj,0.32644366506130273,0.248100517457524
SGC2023ydbemi,0.37783615687845695,0.4396822804439414
SGC2023yegipy,0.16641077526531578,0.28959760632873943
SGC2023yeitlq,0.28168765903471854,0.46728072129669174
SGC2023yglgkm,0.10180147363692552,0.156341737921986
SGC2023ygsdxh,0.47479324573103343,0.5067398438949787
SGC2023ygurrr,0.4067246345513845,0.5392272732135628
SGC2023ylhwof,0.06308234972508023,0.26572847563735225
SGC2023ylqegg,0.24776660875221404,0.25471505824047586
SGC2023ymlbqd,0.19394151388275435,0.3120354010959893
SGC2023yoohov,0.23651784769798906,0.3370202365586137
SGC2023ypkydp,0.43816955079225045,0.4646100901997342
SGC2023ypnccm,0.25339714466478347,0.4292621045790822
SGC2023yrmofd,0.1781969825862855,0.32406055659791844
SGC2023yrtdmq,0.15168674153905162,0.2858687757174115
SGC2023ysbwiu,0.21132431875594118,0.42509640721042435
SGC2023yteipo,0.2071968253749915,0.2863979408370042
SGC2023ytmklw,0.09441688869032491,0.3512099671425437
SGC2023yvmywq,0.22145139082185641,0.1794314740226847
SGC2023ywaauj,0.07380521052317084,0.3966101657684657
SGC2023ywmjbu,0.4078983346672942,0.5086307854247428
SGC2023yywexo,0.11600723193622862,0.2485641700354073
SGC2023zahumm,0.3750216930449529,0.46030584454438844
SGC2023zhxalf,0.07084409678070387,0.2834268939409988
SGC2023zicuzp,0.15006673154447378,0.28766152140816664
SGC2023zitbdd,1.2360656597468838,1.0857007453755447
SGC2023zixfjf,0.3867251522345414,0.43689893891856124
SGC2023zjakcm,0.7213403312865951,0.7281460463420293
SGC2023zkcyib,0.1409839625653955,0.27237059219348914
SGC2023znugso,0.3692398909924415,0.4280297736936221
SGC2023zouigp,1.0503786271578925,1.0980200836394605
SGC2023zovxiv,0.10449728936480959,0.21220284641193032
SGC2023zsiaqk,0.19975978408348222,0.24641071251073307
SGC2023zsjxob,0.3141635801749824,0.5129365906555675
SGC2024absgdd,0.2567900835234646,0.33007659028663466
SGC2024achgdc,0.10992208880146512,0.14406037597740462
SGC2024adieew,0.13797613827140803,0.21694881705221242
SGC2024ahysun,0.18680207397497703,0.2947162867805843
SGC2024aiehqf,0.3574014308586758,0.5199150250369902
SGC2024aihpqa,0.06892763995729267,0.14332291770134906
SGC2024ajhwbu,0.3168384065481531,0.18971241159036564
SGC2024ajvond,0.1348182918819031,0.17926700571283583
SGC2024alqnlz,0.05307863186540595,0.15834622094548956
SGC2024anpaxw,0.16699453190091124,0.2503562834036271
SGC2024anrnbh,0.33581792255141424,0.2914636066883595
SGC2024aouioa,0.23291609598742874,0.37000245362886797
SGC2024aoxrzt,0.05397589882990706,0.2224405699537418
SGC2024aoyibz,0.19529239171698123,0.30072181869484477
SGC2024apmnec,0.09904355782598105,0.15635116028311277
SGC2024aprotw,0.09839939486574524,0.20176204618716698
SGC2024aqxgtc,0.2814559335545395,0.2924080369050536
SGC2024arckwj,0.3309624593578075,0.4930307478763149
SGC2024arjmah,0.14002113033492097,0.23018116713291467
SGC2024atbeai,0.231765972175924,0.48625095472229135
SGC2024atmksv,0.29830187522452845,0.37231068397561684
SGC2024axsxdi,0.18337911273838128,0.2867803326930295
SGC2024ayeftn,0.1901248632525568,0.2964057611964639
SGC2024ayozyy,0.29169645556669715,0.5253772718836492
SGC2024ayphwr,0.9548543690780401,0.9683131477919168
SGC2024bavmtj,0.11333642319873949,0.3138658826575312
SGC2024bdxchu,0.20782165297702004,0.29692530032536946
SGC2024bejhka,0.1459655248590036,0.25321432521169623
SGC2024bgjvqm,0.22542998190615324,0.12453711930238039
SGC2024bhwovz,0.34385241719412674,0.21115286406319464
SGC2024bjfndb,0.12986701663928857,0.2844671082052563
SGC2024bjolco,0.2435703432425497,0.14045408017356548
SGC2024bkqtbf,0.37402698489161706,0.4430177351023235
SGC2024blcbyz,0.1775361434199246,0.3729439644011241
SGC2024bmoqii,0.20664688345460622,0.29839253724920906
SGC2024bopizm,0.09652477887777006,0.3304020050920827
SGC2024bqtzvi,0.14998190838026926,0.1404133262228658
SGC2024bqvqla,0.0675361618810539,0.27393097809258343
SGC2024bsnnzy,0.34143325847949335,0.40242101253826085
SGC2024bvzfdf,0.24636805206494836,0.18501396346338386
SGC2024bwufrq,0.221786899142517,0.40433880133322675
SGC2024bxralz,0.1817742399494359,0.2821756896676893
SGC2024bxylqj,0.10116590390054009,0.177007325127197
SGC2024byeriv,0.26963915373264563,0.4196664298543676
SGC2024bzspmy,0.23616377454629525,0.15427515262202476
SGC2024cchowc,0.15748158849370913,0.2543010101063701
SGC2024cflrng,0.17650864727413076,0.1588781072071053
SGC2024cgxibk,0.11965125312411544,0.121331066211998
SGC2024civevk,0.28953737217765885,0.3599708638209927
SGC2024cjxjdx,0.35060560795856893,0.30409406559425134
SGC2024cltarn,0.09801823664327211,0.2559539254702406
SGC2024cmsacf,0.23608904845423404,0.187687403184862
SGC2024cneajl,0.1809083450851133,0.36767172843542095
SGC2024copzse,0.5197907412608439,0.6887893567002394
SGC2024coqwee,0.1604485340463941,0.16214765180320495
SGC2024cqmvow,0.32928715455720303,0.2541664073611034
SGC2024cqnqon,0.1375113200351971,0.22080544081887932
SGC2024cqtvdr,0.09099338255592082,0.17460533914633702
SGC2024csjmfe,0.11029605794524112,0.20708841501480948
SGC2024cucgzy,0.15864509362941406,0.20365845637328997
SGC2024cxmvsk,0.3664920392489247,0.5610390005429426
SGC2024cxoctv,0.28572254612952735,0.28402936876973195
SGC2024dcnrlu,0.19449171895577105,0.1778028757609424
SGC2024ddhzgo,0.12068824804794491,0.21757334486795601
SGC2024dgzxxb,0.4274630236671877,0.34256536542255067
SGC2024dhccks,0.4147953103240107,0.3516398597841361
SGC2024dhfgxv,0.1724449558987886,0.17634921906366624
SGC2024djtxtd,0.46328245643950056,0.2724735499568803
SGC2024dmhmbu,0.15007044429192617,0.17662486998399396
SGC2024dmmjmh,0.2408961959569644,0.39503565364049414
SGC2024dndtlc,0.23127204937100682,0.25513585965776836
SGC2024dohimt,0.1282642597637583,0.23029357180274856
SGC2024dojoro,0.15824201032287655,0.2841124130895705
SGC2024dpefmj,0.09487881687666566,0.23805540499708272
SGC2024dqubat,0.2474891651044262,0.18672406263596314
SGC2024dvthbo,0.1252865916549395,0.28199858821860063
SGC2024edbwhk,0.11680250381741025,0.2355036759933903
SGC2024edrgjo,0.4036457858529407,0.24197120909901104
SGC2024eeisrd,0.18990920192513733,0.3756131262721385
SGC2024efjida,0.31140065692085767,0.30309669922884447
SGC2024eimoct,0.1367688829600209,0.23005848834421452
SGC2024ekhhas,0.1332531873892725,0.22952491961420304
SGC2024eklrlx,0.20322854004526267,0.36410823054462266
SGC2024eotgso,0.3914579184360483,0.37443547781861874
SGC2024epnwud,0.3371545717250601,0.41605008279275085
SGC2024euduyo,0.16875412271899276,0.16112685071260077
SGC2024eultal,0.47773418763074565,0.5264111689154477
SGC2024ewkuvo,0.8891811820578331,1.004729267897503
SGC2024exegqt,0.29795427591431023,0.3674011283797847
SGC2024famzvj,0.39302517848640517,0.4281305015428061
SGC2024femwyf,0.17806270458789888,0.27093766231394933
SGC2024fjnanq,0.2305466310858617,0.28383250236059354
SGC2024fkcjjw,0.11352912121588776,0.26359528292740275
SGC2024ftvrct,0.23288598293389456,0.3549842164423765
SGC2024fuayjs,0.29048788237503315,0.20838918607206253
SGC2024fuszyh,0.07983468724524433,0.21373135378872804
SGC2024gcqyzr,0.6121908555273199,0.6659076897716928
SGC2024ggcmbp,0.19385388900849002,0.2675528807075386
SGC2024ggmgzc,0.5548353317053698,0.6239702999436585
SGC2024gkucty,0.32904058981209017,0.3868426786984078
SGC2024gnxfpx,0.5260549455717809,0.7288147347764163
SGC2024gzcmlv,0.18538946199778358,0.28633581947923553
SGC2024gzlvjf,1.0070690708765255,0.9872441467211341
SGC2024hcbsbp,0.0835252217376725,0.2246068563320446
SGC2024heikcj,0.12937752712902012,0.27696064146791516
SGC2024hozais,0.10905225282620001,0.3094141910210605
SGC2024hsfwji,0.1968634004178736,0.3304049747285897
SGC2024jeofsz,0.22836646310509584,0.305279199496383
SGC2024jfamll,0.3525507162761234,0.3701345815975192
SGC2024lesbvb,0.29443430736357945,0.3691473468392973
SGC2024lollko,0.20414694239221323,0.2946735929016621
SGC2024lseohb,0.23856803538054566,0.3863992958261742
SGC2024ltrkkx,0.17810110426475895,0.14654099234184137
SGC2024luhizq,0.1462246933447177,0.26192906715443015
SGC2024luiqmu,0.20584448789320858,0.32213461531073306
SGC2024lukzbu,0.12486356552612919,0.33113361351447296
SGC2024luloqi,0.10482638712781797,0.22227327556869939
SGC2024lvjfcm,1.0718430957017901,0.9739356729621332
SGC2024lwkqpj,0.18797186152760725,0.3142898424197866
SGC2024lxdaom,0.22435430697468714,0.15547062662582356
SGC2024lxfeyo,0.2833919935980695,0.389772907407295
SGC2024lxffca,0.18887663570177501,0.14628095075755299
SGC2024lyrntx,0.4026654338698595,0.4463681847392211
SGC2024lywexf,0.3414133361257953,0.3898346619905457
SGC2024lyzezo,0.8047050147416316,0.968974243539578
SGC2024mbexru,0.22191749151087597,0.13202600790860924
SGC2024mcmdfd,0.6404552286631013,0.7580559518846969
SGC2024mewtvs,0.13717279323293302,0.12145299807721667
SGC2024mfnofz,0.12203327016429368,0.4124982799191195
SGC2024mfygjk,0.1766004735739955,0.2659248003122198
SGC2024mgluio,0.8761307881301162,0.7515065534236468
SGC2024mgtlor,0.30317769320338117,0.3471483679412816
SGC2024mguvkv,0.2680814649601265,0.4217223087902865
SGC2024midfoc,0.22309677800911076,0.42387832724711966
SGC2024mkfkwp,0.28122530911777643,0.39416830863361557
SGC2024mlcbrc,0.13408086723579613,0.06974460279414281
SGC2024mleidw,1.079587281713129,1.2097011300370402
SGC2024mllejc,0.1889667560710726,0.2594858538780131
SGC2024mmdrrv,0.43958950128047364,0.266386259748114
SGC2024mnnblp,0.1209570472343859,0.21045763589015407
SGC2024mnouax,0.3659847950508148,0.33973777985493575
SGC2024mnzuuv,0.20923630497054177,0.2782113789446491
SGC2024mqmxcs,0.3564096849757025,0.33335202915792117
SGC2024mqpgcr,0.06283919191123138,0.2456848128423087
SGC2024mqzcqv,0.3588354308892889,0.3249103448642612
SGC2024mrgunl,0.3160971476744892,0.31523551988692006
SGC2024mrqrld,0.08072541047667854,0.27468223735483216
SGC2024mtanpe,0.2091624318224766,0.2396694929012648
SGC2024mtjvnf,0.3946611025863277,0.46003634733404875
SGC2024mvdzuw,0.15308413558476625,0.3126904571957733
SGC2024mvklww,0.26752498290425525,0.21209202908348126
SGC2024mwivws,0.13254031202608163,0.16205916316913938
SGC2024mwzekh,0.12241105079440036,0.23058020512784055
SGC2024mxgpvq,0.18714628537427558,0.2225960180229203
SGC2024mxvzwt,0.18065958899793758,0.14297031984929995
SGC2024myhhjm,0.20917211996724344,0.13685374568307693
SGC2024myplje,0.2387137317859762,0.261148152746693
SGC2024mzadna,0.18657527166662627,0.21312092633372698
SGC2024ncfxus,0.5501601588361948,0.4321496633063751
SGC2024ncgdah,0.1982815798668188,0.27093028724809165
SGC2024ncmexx,0.20588807060827527,0.1963278129322504
SGC2024nctwxg,0.36013604625872636,0.3964225389948871
SGC2024ncwmlq,6.34886057250622,6.441471244411331
SGC2024ndoodz,0.13217443637912804,0.23270620092376643
SGC2024netekv,0.13003814848045772,0.35691849028267053
SGC2024nfehvt,0.15122698931488068,0.2742239483702326
SGC2024nfugmp,0.5350473560112676,0.36623580940831985
SGC2024nhdefp,0.2270672179929498,0.25500327615133445
SGC2024nhixcm,0.26471032549473394,0.3887056079107915
SGC2024nikoap,0.09191701432130933,0.2854174909567786
SGC2024njjjay,0.42506076764729445,0.2658324246921157
